time,Sine500,WaveSeq,SpeedPU,SpeedRe,Iq,IqRef
283627,-0.587,16584,0,,0.063,
283627,-0.809,16586,0,,0.063,
283627,-0.951,16588,0,,0.063,
283627,-1,16590,0,,0.063,
283627,-0.951,16592,0,0,0.063,0
283627,-0.809,16594,0,,0.063,
283627,-0.587,16596,0,,0.063,
283627,-0.309,16598,0,,0.063,
283627,0,16600,0,,0.063,
283627,0.309,16602,0,,0.063,
283627,0.587,16604,0,,0.063,
283627,0.809,16606,0,,0.063,
283627,0.951,16608,0,,0.063,
283627,1,16610,0,,0.063,
283627,0.951,16612,0,0,0.063,0
283627,0.809,16614,0,,0.063,
283627,0.587,16616,0,,0.063,
283627,0.309,16618,0,,0.063,
283627,0,16620,0,,0.063,
283627,-0.309,16622,0,,0.063,
283627,-0.587,16624,0,,0.063,
283627,-0.809,16626,0,,0.063,
283627,-0.951,16628,0,,0.063,
283627,-1,16630,0,,0.063,
283627,-0.951,16632,0,0,0.063,0
283627,-0.809,16634,0,,0.063,
283627,-0.587,16636,0,,0.063,
283627,-0.309,16638,0,,0.063,
283627,0,16640,0,,0.063,
283627,0.309,16642,0,,0.063,
283627,0.587,16644,0,,0.063,
283627,0.809,16646,0,,0.063,
283627,0.951,16648,0,,0.063,
283627,1,16650,0,,0.063,
283627,0.951,16652,0,0,0.063,0
283627,0.809,16654,0,,0.063,
283627,0.587,16656,0,,0.063,
283627,0.309,16658,0,,0.063,
283627,0,16660,0,,0.063,
283627,-0.309,16662,0,,0.063,
283627,-0.587,16664,0,,0.063,
283627,-0.809,16666,0,,0.063,
283627,-0.951,16668,0,,0.063,
283627,-1,16670,0,,0.063,
283627,-0.951,16672,0,0,0.063,0
283627,-0.809,16674,0,,0.063,
283627,-0.587,16676,0,,0.063,
283627,-0.309,16678,0,,0.063,
283627,0,16680,0,,0.063,
283627,0.309,16682,0,,0.063,
283627,0.587,16684,0,,0.063,
283627,0.809,16686,0,,0.063,
283627,0.951,16688,0,,0.063,
283627,1,16690,0,,0.063,
283627,0.951,16692,0,0,0.063,0
283627,0.809,16694,0,,0.063,
283627,0.587,16696,0,,0.063,
283627,0.309,16698,0,,0.063,
283627,0,16700,0,,0.063,
283627,-0.309,16702,0,,0.063,
283627,-0.587,16704,0,,0.063,
283627,-0.809,16706,0,,0.063,
283627,-0.951,16708,0,,0.063,
283627,-1,16710,0,,0.063,
283627,-0.951,16712,0,0,0.063,0
283627,-0.809,16714,0,,0.063,
283627,-0.587,16716,0,,0.063,
283627,-0.309,16718,0,,0.063,
283627,0,16720,0,,0.063,
283627,0.309,16722,0,,0.063,
283627,0.587,16724,0,,0.063,
283627,0.809,16726,0,,0.063,
283627,0.951,16728,0,,0.063,
283627,1,16730,0,,0.063,
283627,0.951,16732,0,0,0.063,0
283627,0.809,16734,0,,0.063,
283627,0.587,16736,0,,0.063,
283627,0.309,16738,0,,0.063,
283627,0,16740,0,,0.063,
283627,-0.309,16742,0,,0.063,
283627,-0.587,16744,0,,0.063,
283627,-0.809,16746,0,,0.063,
283627,-0.951,16748,0,,0.063,
283627,-1,16750,0,,0.063,
283627,-0.951,16752,0,0,0.063,0
283627,-0.809,16754,0,,0.063,
283627,-0.587,16756,0,,0.063,
283627,-0.309,16758,0,,0.063,
283627,0,16760,0,,0.063,
283627,0.309,16762,0,,0.063,
283627,0.587,16764,0,,0.063,
283627,0.809,16766,0,,0.063,
283627,0.951,16768,0,,0.063,
283627,1,16770,0,,0.063,
283627,0.951,16772,0,0,0.063,0
283627,0.809,16774,0,,0.063,
283627,0.587,16776,0,,0.063,
283627,0.309,16778,0,,0.063,
283627,0,16780,0,,0.063,
283627,-0.309,16782,0,,0.063,
283627,-0.587,16784,0,,0.063,
283627,-0.809,16786,0,,0.063,
283627,-0.951,16788,0,,0.063,
283627,-1,16790,0,,0.063,
283627,-0.951,16792,0,0,0.063,0
283627,-0.809,16794,0,,0.063,
283627,-0.587,16796,0,,0.063,
283627,-0.309,16798,0,,0.063,
283627,0,16800,0,,0.063,
283627,0.309,16802,0,,0.063,
283627,0.587,16804,0,,0.063,
283627,0.809,16806,0,,0.063,
283627,0.951,16808,0,,0.063,
283627,1,16810,0,,0.063,
283627,0.951,16812,0,0,0.063,0
283627,0.809,16814,0,,0.063,
283627,0.587,16816,0,,0.063,
283627,0.309,16818,0,,0.063,
283627,0,16820,0,,0.063,
283627,-0.309,16822,0,,0.063,
283627,-0.587,16824,0,,0.063,
283627,-0.809,16826,0,,0.063,
283627,-0.951,16828,0,,0.063,
283627,-1,16830,0,,0.063,
283627,-0.951,16832,0,0,0.063,0
283627,-0.809,16834,0,,0.063,
283627,-0.587,16836,0,,0.063,
283627,-0.309,16838,0,,0.063,
283627,0,16840,0,,0.063,
283627,0.309,16842,0,,0.063,
283627,0.587,16844,0,,0.063,
283627,0.809,16846,0,,0.063,
283627,0.951,16848,0,,0.063,
283627,1,16850,0,,0.063,
283627,0.951,16852,0,0,0.063,0
283627,0.809,16854,0,,0.063,
283627,0.587,16856,0,,0.063,
283627,0.309,16858,0,,0.063,
283627,0,16860,0,,0.063,
283627,-0.309,16862,0,,0.063,
283627,-0.587,16864,0,,0.063,
283627,-0.809,16866,0,,0.063,
283627,-0.951,16868,0,,0.063,
283627,-1,16870,0,,0.063,
283627,-0.951,16872,0,0,0.063,0
283627,-0.809,16874,0,,0.063,
283627,-0.587,16876,0,,0.063,
283627,-0.309,16878,0,,0.063,
283627,0,16880,0,,0.063,
283627,0.309,16882,0,,0.063,
283627,0.587,16884,0,,0.063,
283627,0.809,16886,0,,0.063,
283627,0.951,16888,0,,0.063,
283627,1,16890,0,,0.063,
283627,0.951,16892,0,0,0.063,0
283627,0.809,16894,0,,0.063,
283627,0.587,16896,0,,0.063,
283627,0.309,16898,0,,0.063,
283627,0,16900,0,,0.063,
283627,-0.309,16902,0,,0.063,
283627,-0.587,16904,0,,0.063,
283627,-0.809,16906,0,,0.063,
283627,-0.951,16908,0,,0.063,
283627,-1,16910,0,,0.063,
283627,-0.951,16912,0,0,0.063,0
283627,-0.809,16914,0,,0.063,
283627,-0.587,16916,0,,0.063,
283627,-0.309,16918,0,,0.063,
283627,0,16920,0,,0.063,
283627,0.309,16922,0,,0.063,
283627,0.587,16924,0,,0.063,
283627,0.809,16926,0,,0.063,
283627,0.951,16928,0,,0.063,
283627,1,16930,0,,0.063,
283627,0.951,16932,0,0,0.063,0
283627,0.809,16934,0,,0.063,
283627,0.587,16936,0,,0.063,
283627,0.309,16938,0,,0.063,
283627,0,16940,0,,0.063,
283627,-0.309,16942,0,,0.063,
283627,-0.587,16944,0,,0.063,
283627,-0.809,16946,0,,0.063,
283627,-0.951,16948,0,,0.063,
283627,-1,16950,0,,0.063,
283627,-0.951,16952,0,0,0.063,0
283627,-0.809,16954,0,,0.063,
283627,-0.587,16956,0,,0.063,
283627,-0.309,16958,0,,0.063,
283627,0,16960,0,,0.063,
283627,0.309,16962,0,,0.063,
283627,0.587,16964,0,,0.063,
283627,0.809,16966,0,,0.063,
283627,0.951,16968,0,,0.063,
283627,1,16970,0,,0.063,
283627,0.951,16972,0,0,0.063,0
283627,0.809,16974,0,,0.063,
283627,0.587,16976,0,,0.063,
283627,0.309,16978,0,,0.063,
283627,0,16980,0,,0.063,
283627,-0.309,16982,0,,0.063,
283627,-0.587,16984,0,,0.063,
283627,-0.809,16986,0,,0.063,
283627,-0.951,16988,0,,0.063,
283627,-1,16990,0,,0.063,
283627,-0.951,16992,0,0,0.063,0
283627,-0.809,16994,0,,0.063,
283627,-0.587,16996,0,,0.063,
283627,-0.309,16998,0,,0.063,
283627,0,17000,0,,0.063,
283627,0.309,17002,0,,0.063,
283627,0.587,17004,0,,0.063,
283627,0.809,17006,0,,0.063,
283627,0.951,17008,0,,0.063,
283627,1,17010,0,,0.063,
283627,0.951,17012,0,0,0.063,0
283627,0.809,17014,0,,0.063,
283627,0.587,17016,0,,0.063,
283627,0.309,17018,0,,0.063,
283627,0,17020,0,,0.063,
283627,-0.309,17022,0,,0.063,
283627,-0.587,17024,0,,0.063,
283627,-0.809,17026,0,,0.063,
283627,-0.951,17028,0,,0.063,
283627,-1,17030,0,,0.063,
283627,-0.951,17032,0,0,0.063,0
283627,-0.809,17034,0,,0.063,
283627,-0.587,17036,0,,0.063,
283627,-0.309,17038,0,,0.063,
283627,0,17040,0,,0.063,
283627,0.309,17042,0,,0.063,
283627,0.587,17044,0,,0.063,
283627,0.809,17046,0,,0.063,
283627,0.951,17048,0,,0.063,
283627,1,17050,0,,0.063,
283627,0.951,17052,0,0,0.063,0
283627,0.809,17054,0,,0.063,
283627,0.587,17056,0,,0.063,
283627,0.309,17058,0,,0.063,
283627,0,17060,0,,0.063,
283627,-0.309,17062,0,,0.063,
283627,-0.587,17064,0,,0.063,
283627,-0.809,17066,0,,0.063,
283627,-0.951,17068,0,,0.063,
283627,-1,17070,0,,0.063,
283627,-0.951,17072,0,0,0.063,0
283627,-0.809,17074,0,,0.063,
283627,-0.587,17076,0,,0.063,
283627,-0.309,17078,0,,0.063,
283627,0,17080,0,,0.063,
283627,0.309,17082,0,,0.063,
283627,0.587,17084,0,,0.063,
283627,0.809,17086,0,,0.063,
283627,0.951,17088,0,,0.063,
283627,1,17090,0,,0.063,
283627,0.951,17092,0,0,0.063,0
283627,0.809,17094,0,,0.063,
283627,0.587,17096,0,,0.063,
283627,0.309,17098,0,,0.063,
283627,0,17100,0,,0.063,
283627,-0.309,17102,0,,0.063,
283627,-0.587,17104,0,,0.063,
283627,-0.809,17106,0,,0.063,
283627,-0.951,17108,0,,0.063,
283627,-1,17110,0,,0.063,
283627,-0.951,17112,0,0,0.063,0
283627,-0.809,17114,0,,0.063,
283627,-0.587,17116,0,,0.063,
283627,-0.309,17118,0,,0.063,
283627,0,17120,0,,0.063,
283627,0.309,17122,0,,0.063,
283627,0.587,17124,0,,0.063,
283627,0.809,17126,0,,0.063,
283627,0.951,17128,0,,0.063,
283627,1,17130,0,,0.063,
283627,0.951,17132,0,0,0.063,0
283627,0.809,17134,0,,0.063,
283627,0.587,17136,0,,0.063,
283627,0.309,17138,0,,0.063,
283627,0,17140,0,,0.063,
283627,-0.309,17142,0,,0.063,
283627,-0.587,17144,0,,0.063,
283627,-0.809,17146,0,,0.063,
283627,-0.951,17148,0,,0.063,
283627,-1,17150,0,,0.063,
283627,-0.951,17152,0,0,0.063,0
283627,-0.809,17154,0,,0.063,
283627,-0.587,17156,0,,0.063,
283627,-0.309,17158,0,,0.063,
283627,0,17160,0,,0.063,
283627,0.309,17162,0,,0.063,
283627,0.587,17164,0,,0.063,
283627,0.809,17166,0,,0.063,
283627,0.951,17168,0,,0.063,
283627,1,17170,0,,0.063,
283627,0.951,17172,0,0,0.063,0
283627,0.809,17174,0,,0.063,
283627,0.587,17176,0,,0.063,
283627,0.309,17178,0,,0.063,
283627,0,17180,0,,0.063,
283627,-0.309,17182,0,,0.063,
283627,-0.587,17184,0,,0.063,
283627,-0.809,17186,0,,0.063,
283627,-0.951,17188,0,,0.063,
283627,-1,17190,0,,0.063,
283627,-0.951,17192,0,0,0.063,0
283627,-0.809,17194,0,,0.063,
283627,-0.587,17196,0,,0.063,
283627,-0.309,17198,0,,0.063,
283627,0,17200,0,,0.063,
283627,0.309,17202,0,,0.063,
283627,0.587,17204,0,,0.063,
283627,0.809,17206,0,,0.063,
283627,0.951,17208,0,,0.063,
283627,1,17210,0,,0.063,
283627,0.951,17212,0,0,0.063,0
283627,0.809,17214,0,,0.063,
283627,0.587,17216,0,,0.063,
283627,0.309,17218,0,,0.063,
283627,0,17220,0,,0.063,
283627,-0.309,17222,0,,0.063,
283627,-0.587,17224,0,,0.063,
283627,-0.809,17226,0,,0.063,
283627,-0.951,17228,0,,0.063,
283627,-1,17230,0,,0.063,
283627,-0.951,17232,0,0,0.063,0
283627,-0.809,17234,0,,0.063,
283627,-0.587,17236,0,,0.063,
283627,-0.309,17238,0,,0.063,
283627,0,17240,0,,0.063,
283627,0.309,17242,0,,0.063,
283627,0.587,17244,0,,0.063,
283627,0.809,17246,0,,0.063,
283627,0.951,17248,0,,0.063,
283627,1,17250,0,,0.063,
283627,0.951,17252,0,0,0.063,0
283627,0.809,17254,0,,0.063,
283627,0.587,17256,0,,0.063,
283627,0.309,17258,0,,0.063,
283627,0,17260,0,,0.063,
283627,-0.309,17262,0,,0.063,
283627,-0.587,17264,0,,0.063,
283627,-0.809,17266,0,,0.063,
283627,-0.951,17268,0,,0.063,
283627,-1,17270,0,,0.063,
283627,-0.951,17272,0,0,0.063,0
283627,-0.809,17274,0,,0.063,
283627,-0.587,17276,0,,0.063,
283627,-0.309,17278,0,,0.063,
283627,0,17280,0,,0.063,
283627,0.309,17282,0,,0.063,
283627,0.587,17284,0,,0.063,
283627,0.809,17286,0,,0.063,
283627,0.951,17288,0,,0.063,
283627,1,17290,0,,0.063,
283627,0.951,17292,0,0,0.063,0
283627,0.809,17294,0,,0.063,
283627,0.587,17296,0,,0.063,
283627,0.309,17298,0,,0.063,
283627,0,17300,0,,0.063,
283627,-0.309,17302,0,,0.063,
283627,-0.587,17304,0,,0.063,
283627,-0.809,17306,0,,0.063,
283627,-0.951,17308,0,,0.063,
283627,-1,17310,0,,0.063,
283627,-0.951,17312,0,0,0.063,0
283627,-0.809,17314,0,,0.063,
283627,-0.587,17316,0,,0.063,
283627,-0.309,17318,0,,0.063,
283627,0,17320,0,,0.063,
283627,0.309,17322,0,,0.063,
283627,0.587,17324,0,,0.063,
283627,0.809,17326,0,,0.063,
283627,0.951,17328,0,,0.063,
283627,1,17330,0,,0.063,
283627,0.951,17332,0,0,0.063,0
283627,0.809,17334,0,,0.063,
283627,0.587,17336,0,,0.063,
283627,0.309,17338,0,,0.063,
283627,0,17340,0,,0.063,
283627,-0.309,17342,0,,0.063,
283627,-0.587,17344,0,,0.063,
283627,-0.809,17346,0,,0.063,
283627,-0.951,17348,0,,0.063,
283627,-1,17350,0,,0.063,
283627,-0.951,17352,0,0,0.063,0
283627,-0.809,17354,0,,0.063,
283627,-0.587,17356,0,,0.063,
283627,-0.309,17358,0,,0.063,
283627,0,17360,0,,0.063,
283627,0.309,17362,0,,0.063,
283627,0.587,17364,0,,0.063,
283627,0.809,17366,0,,0.063,
283627,0.951,17368,0,,0.063,
283627,1,17370,0,,0.063,
283627,0.951,17372,0,0,0.063,0
283627,0.809,17374,0,,0.063,
283627,0.587,17376,0,,0.063,
283627,0.309,17378,0,,0.063,
283627,0,17380,0,,0.063,
283627,-0.309,17382,0,,0.063,
283627,-0.587,17384,0,,0.063,
283627,-0.809,17386,0,,0.063,
283627,-0.951,17388,0,,0.063,
283627,-1,17390,0,,0.063,
283627,-0.951,17392,0,0,0.063,0
283627,-0.809,17394,0,,0.063,
283627,-0.587,17396,0,,0.063,
283627,-0.309,17398,0,,0.063,
283627,0,17400,0,,0.063,
283627,0.309,17402,0,,0.063,
283627,0.587,17404,0,,0.063,
283627,0.809,17406,0,,0.063,
283627,0.951,17408,0,,0.063,
283627,1,17410,0,,0.063,
283627,0.951,17412,0,0,0.063,0
283627,0.809,17414,0,,0.063,
283627,0.587,17416,0,,0.063,
283627,0.309,17418,0,,0.063,
283627,0,17420,0,,0.063,
283627,-0.309,17422,0,,0.063,
283627,-0.587,17424,0,,0.063,
283627,-0.809,17426,0,,0.063,
283627,-0.951,17428,0,,0.063,
283627,-1,17430,0,,0.063,
283627,-0.951,17432,0,0,0.063,0
283627,-0.809,17434,0,,0.063,
283627,-0.587,17436,0,,0.063,
283627,-0.309,17438,0,,0.063,
283627,0,17440,0,,0.063,
283627,0.309,17442,0,,0.063,
283627,0.587,17444,0,,0.063,
283627,0.809,17446,0,,0.063,
283627,0.951,17448,0,,0.063,
283627,1,17450,0,,0.063,
283627,0.951,17452,0,0,0.063,0
283627,0.809,17454,0,,0.063,
283627,0.587,17456,0,,0.063,
283627,0.309,17458,0,,0.063,
283627,0,17460,0,,0.063,
283627,-0.309,17462,0,,0.063,
283627,-0.587,17464,0,,0.063,
283627,-0.809,17466,0,,0.063,
283627,-0.951,17468,0,,0.063,
283627,-1,17470,0,,0.063,
283627,-0.951,17472,0,0,0.063,0
283627,-0.809,17474,0,,0.063,
283627,-0.587,17476,0,,0.063,
283627,-0.309,17478,0,,0.063,
283627,0,17480,0,,0.063,
283627,0.309,17482,0,,0.063,
283627,0.587,17484,0,,0.063,
283627,0.809,17486,0,,0.063,
283627,0.951,17488,0,,0.063,
283627,1,17490,0,,0.063,
283627,0.951,17492,0,0,0.063,0
283627,0.809,17494,0,,0.063,
283627,0.587,17496,0,,0.063,
283627,0.309,17498,0,,0.063,
283627,0,17500,0,,0.063,
283627,-0.309,17502,0,,0.063,
283627,-0.587,17504,0,,0.063,
283627,-0.809,17506,0,,0.063,
283627,-0.951,17508,0,,0.063,
283627,-1,17510,0,,0.063,
283627,-0.951,17512,0,0,0.063,0
283627,-0.809,17514,0,,0.063,
283627,-0.587,17516,0,,0.063,
283627,-0.309,17518,0,,0.063,
283627,0,17520,0,,0.063,
283627,0.309,17522,0,,0.063,
283627,0.587,17524,0,,0.063,
283627,0.809,17526,0,,0.063,
283627,0.951,17528,0,,0.063,
283627,1,17530,0,,0.063,
283627,0.951,17532,0,0,0.063,0
283627,0.809,17534,0,,0.063,
283627,0.587,17536,0,,0.063,
283627,0.309,17538,0,,0.063,
283627,0,17540,0,,0.063,
283627,-0.309,17542,0,,0.063,
283627,-0.587,17544,0,,0.063,
283627,-0.809,17546,0,,0.063,
283627,-0.951,17548,0,,0.063,
283627,-1,17550,0,,0.063,
283627,-0.951,17552,0,0,0.063,0
283627,-0.809,17554,0,,0.063,
283627,-0.587,17556,0,,0.063,
283627,-0.309,17558,0,,0.063,
283627,0,17560,0,,0.063,
283627,0.309,17562,0,,0.063,
283627,0.587,17564,0,,0.063,
283627,0.809,17566,0,,0.063,
283627,0.951,17568,0,,0.063,
283627,1,17570,0,,0.063,
283627,0.951,17572,0,0,0.063,0
283627,0.809,17574,0,,0.063,
283627,0.587,17576,0,,0.063,
283627,0.309,17578,0,,0.063,
283627,0,17580,0,,0.063,
283627,-0.309,17582,0,,0.063,
283627,-0.587,17584,0,,0.063,
283627,-0.809,17586,0,,0.063,
283627,-0.951,17588,0,,0.063,
283627,-1,17590,0,,0.063,
283627,-0.951,17592,0,0,0.063,0
283627,-0.809,17594,0,,0.063,
283627,-0.587,17596,0,,0.063,
283627,-0.309,17598,0,,0.063,
283627,0,17600,0,,0.063,
283627,0.309,17602,0,,0.063,
283627,0.587,17604,0,,0.063,
283627,0.809,17606,0,,0.063,
283627,0.951,17608,0,,0.063,
283627,1,17610,0,,0.063,
283627,0.951,17612,0,0,0.063,0
283627,0.809,17614,0,,0.063,
283627,0.587,17616,0,,0.063,
283627,0.309,17618,0,,0.063,
283627,0,17620,0,,0.063,
283627,-0.309,17622,0,,0.063,
283627,-0.587,17624,0,,0.063,
283627,-0.809,17626,0,,0.063,
283627,-0.951,17628,0,,0.063,
283627,-1,17630,0,,0.063,
283627,-0.951,17632,0,0,0.063,0
283627,-0.809,17634,0,,0.063,
283627,-0.587,17636,0,,0.063,
283627,-0.309,17638,0,,0.063,
283627,0,17640,0,,0.063,
283627,0.309,17642,0,,0.063,
283627,0.587,17644,0,,0.063,
283627,0.809,17646,0,,0.063,
283627,0.951,17648,0,,0.063,
283627,1,17650,0,,0.063,
283627,0.951,17652,0,0,0.063,0
283627,0.809,17654,0,,0.063,
283627,0.587,17656,0,,0.063,
283627,0.309,17658,0,,0.063,
283627,0,17660,0,,0.063,
283627,-0.309,17662,0,,0.063,
283627,-0.587,17664,0,,0.063,
283627,-0.809,17666,0,,0.063,
283627,-0.951,17668,0,,0.063,
283627,-1,17670,0,,0.063,
283627,-0.951,17672,0,0,0.063,0
283627,-0.809,17674,0,,0.063,
283627,-0.587,17676,0,,0.063,
283627,-0.309,17678,0,,0.063,
283627,0,17680,0,,0.063,
283627,0.309,17682,0,,0.063,
283627,0.587,17684,0,,0.063,
283627,0.809,17686,0,,0.063,
283627,0.951,17688,0,,0.063,
283627,1,17690,0,,0.063,
283627,0.951,17692,0,0,0.063,0
283627,0.809,17694,0,,0.063,
283627,0.587,17696,0,,0.063,
283627,0.309,17698,0,,0.063,
283627,0,17700,0,,0.063,
283627,-0.309,17702,0,,0.063,
283627,-0.587,17704,0,,0.063,
283627,-0.809,17706,0,,0.063,
283627,-0.951,17708,0,,0.063,
283627,-1,17710,0,,0.063,
283627,-0.951,17712,0,0,0.063,0
283627,-0.809,17714,0,,0.063,
283627,-0.587,17716,0,,0.063,
283627,-0.309,17718,0,,0.063,
283627,0,17720,0,,0.063,
283627,0.309,17722,0,,0.063,
283627,0.587,17724,0,,0.063,
283627,0.809,17726,0,,0.063,
283627,0.951,17728,0,,0.063,
283627,1,17730,0,,0.063,
283627,0.951,17732,0,0,0.063,0
283627,0.809,17734,0,,0.063,
283627,0.587,17736,0,,0.063,
283627,0.309,17738,0,,0.063,
283627,0,17740,0,,0.063,
283627,-0.309,17742,0,,0.063,
283627,-0.587,17744,0,,0.063,
283627,-0.809,17746,0,,0.063,
283627,-0.951,17748,0,,0.063,
283627,-1,17750,0,,0.063,
283627,-0.951,17752,0,0,0.063,0
283627,-0.809,17754,0,,0.063,
283627,-0.587,17756,0,,0.063,
283627,-0.309,17758,0,,0.063,
283627,0,17760,0,,0.063,
283627,0.309,17762,0,,0.063,
283627,0.587,17764,0,,0.063,
283627,0.809,17766,0,,0.063,
283627,0.951,17768,0,,0.063,
283627,1,17770,0,,0.063,
283627,0.951,17772,0,0,0.063,0
283627,0.809,17774,0,,0.063,
283627,0.587,17776,0,,0.063,
283627,0.309,17778,0,,0.063,
283627,0,17780,0,,0.063,
283627,-0.309,17782,0,,0.063,
283627,-0.587,17784,0,,0.063,
283627,-0.809,17786,0,,0.063,
283627,-0.951,17788,0,,0.063,
283627,-1,17790,0,,0.063,
283627,-0.951,17792,0,0,0.063,0
283627,-0.809,17794,0,,0.063,
283627,-0.587,17796,0,,0.063,
283627,-0.309,17798,0,,0.063,
283627,0,17800,0,,0.063,
283627,0.309,17802,0,,0.063,
283627,0.587,17804,0,,0.063,
283627,0.809,17806,0,,0.063,
283627,0.951,17808,0,,0.063,
283627,1,17810,0,,0.063,
283627,0.951,17812,0,0,0.063,0
283627,0.809,17814,0,,0.063,
283627,0.587,17816,0,,0.063,
283627,0.309,17818,0,,0.063,
283627,0,17820,0,,0.063,
283627,-0.309,17822,0,,0.063,
283627,-0.587,17824,0,,0.063,
283627,-0.809,17826,0,,0.063,
283627,-0.951,17828,0,,0.063,
283627,-1,17830,0,,0.063,
283627,-0.951,17832,0,0,0.063,0
283627,-0.809,17834,0,,0.063,
283627,-0.587,17836,0,,0.063,
283627,-0.309,17838,0,,0.063,
283627,0,17840,0,,0.063,
283627,0.309,17842,0,,0.063,
283627,0.587,17844,0,,0.063,
283627,0.809,17846,0,,0.063,
283627,0.951,17848,0,,0.063,
283627,1,17850,0,,0.063,
283627,0.951,17852,0,0,0.063,0
283627,0.809,17854,0,,0.063,
283627,0.587,17856,0,,0.063,
283627,0.309,17858,0,,0.063,
283627,0,17860,0,,0.063,
283627,-0.309,17862,0,,0.063,
283627,-0.587,17864,0,,0.063,
283627,-0.809,17866,0,,0.063,
283627,-0.951,17868,0,,0.063,
283627,-1,17870,0,,0.063,
283627,-0.951,17872,0,0,0.063,0
283627,-0.809,17874,0,,0.063,
283627,-0.587,17876,0,,0.063,
283627,-0.309,17878,0,,0.063,
283627,0,17880,0,,0.063,
283627,0.309,17882,0,,0.063,
283627,0.587,17884,0,,0.063,
283627,0.809,17886,0,,0.063,
283627,0.951,17888,0,,0.063,
283627,1,17890,0,,0.063,
283627,0.951,17892,0,0,0.063,0
283627,0.809,17894,0,,0.063,
283627,0.587,17896,0,,0.063,
283627,0.309,17898,0,,0.063,
283627,0,17900,0,,0.063,
283627,-0.309,17902,0,,0.063,
283627,-0.587,17904,0,,0.063,
283627,-0.809,17906,0,,0.063,
283627,-0.951,17908,0,,0.063,
283627,-1,17910,0,,0.063,
283627,-0.951,17912,0,0,0.063,0
283627,-0.809,17914,0,,0.063,
283627,-0.587,17916,0,,0.063,
283627,-0.309,17918,0,,0.063,
283627,0,17920,0,,0.063,
283627,0.309,17922,0,,0.063,
283627,0.587,17924,0,,0.063,
283627,0.809,17926,0,,0.063,
283627,0.951,17928,0,,0.063,
283627,1,17930,0,,0.063,
283627,0.951,17932,0,0,0.063,0
283627,0.809,17934,0,,0.063,
283627,0.587,17936,0,,0.063,
283627,0.309,17938,0,,0.063,
283627,0,17940,0,,0.063,
283627,-0.309,17942,0,,0.063,
283627,-0.587,17944,0,,0.063,
283627,-0.809,17946,0,,0.063,
283627,-0.951,17948,0,,0.063,
283627,-1,17950,0,,0.063,
283627,-0.951,17952,0,0,0.063,0
283627,-0.809,17954,0,,0.063,
283627,-0.587,17956,0,,0.063,
283627,-0.309,17958,0,,0.063,
283627,0,17960,0,,0.063,
283627,0.309,17962,0,,0.063,
283627,0.587,17964,0,,0.063,
283627,0.809,17966,0,,0.063,
283627,0.951,17968,0,,0.063,
283627,1,17970,0,,0.063,
283627,0.951,17972,0,0,0.063,0
283627,0.809,17974,0,,0.063,
283627,0.587,17976,0,,0.063,
283627,0.309,17978,0,,0.063,
283627,0,17980,0,,0.063,
283627,-0.309,17982,0,,0.063,
283627,-0.587,17984,0,,0.063,
283627,-0.809,17986,0,,0.063,
283627,-0.951,17988,0,,0.063,
283627,-1,17990,0,,0.063,
283627,-0.951,17992,0,0,0.063,0
283627,-0.809,17994,0,,0.063,
283627,-0.587,17996,0,,0.063,
283627,-0.309,17998,0,,0.063,
283627,0,18000,0,,0.063,
283627,0.309,18002,0,,0.063,
283627,0.587,18004,0,,0.063,
283627,0.809,18006,0,,0.063,
283627,0.951,18008,0,,0.063,
283627,1,18010,0,,0.063,
283627,0.951,18012,0,0,0.063,0
283627,0.809,18014,0,,0.063,
283627,0.587,18016,0,,0.063,
283627,0.309,18018,0,,0.063,
283627,0,18020,0,,0.063,
283627,-0.309,18022,0,,0.063,
283627,-0.587,18024,0,,0.063,
283627,-0.809,18026,0,,0.063,
283627,-0.951,18028,0,,0.063,
283627,-1,18030,0,,0.063,
283627,-0.951,18032,0,0,0.063,0
283627,-0.809,18034,0,,0.063,
283627,-0.587,18036,0,,0.063,
283627,-0.309,18038,0,,0.063,
283627,0,18040,0,,0.063,
283627,0.309,18042,0,,0.063,
283627,0.587,18044,0,,0.063,
283627,0.809,18046,0,,0.063,
283627,0.951,18048,0,,0.063,
283627,1,18050,0,,0.063,
283627,0.951,18052,0,0,0.063,0
283627,0.809,18054,0,,0.063,
283627,0.587,18056,0,,0.063,
283627,0.309,18058,0,,0.063,
283627,0,18060,0,,0.063,
283627,-0.309,18062,0,,0.063,
283627,-0.587,18064,0,,0.063,
283627,-0.809,18066,0,,0.063,
283627,-0.951,18068,0,,0.063,
283627,-1,18070,0,,0.063,
283627,-0.951,18072,0,0,0.063,0
283627,-0.809,18074,0,,0.063,
283627,-0.587,18076,0,,0.063,
283627,-0.309,18078,0,,0.063,
283627,0,18080,0,,0.063,
283627,0.309,18082,0,,0.063,
283627,0.587,18084,0,,0.063,
283627,0.809,18086,0,,0.063,
283627,0.951,18088,0,,0.063,
283627,1,18090,0,,0.063,
283627,0.951,18092,0,0,0.063,0
283627,0.809,18094,0,,0.063,
283627,0.587,18096,0,,0.063,
283627,0.309,18098,0,,0.063,
283627,0,18100,0,,0.063,
283627,-0.309,18102,0,,0.063,
283627,-0.587,18104,0,,0.063,
283627,-0.809,18106,0,,0.063,
283627,-0.951,18108,0,,0.063,
283627,-1,18110,0,,0.063,
